location_key,province_code,province_name,commune_code,commune_name,latitude,longitude,region,climate_zone
1944,48,Thành phố Đà Nẵng,21004,Xã Tam Mỹ,15.3673667,108.5549739,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1946,51,Quảng Ngãi,21025,Phường Cẩm Thành,15.1128694,108.8112246,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1947,51,Quảng Ngãi,21028,Phường Nghĩa Lộ,15.1177994,108.7813025,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1955,51,Quảng Ngãi,21034,Xã An Phú,15.1205491,108.8599350,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1956,51,Quảng Ngãi,21040,Xã Bình Sơn,15.3309584,108.7435629,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1957,51,Quảng Ngãi,21061,Xã Vạn Tường,15.3460891,108.8196365,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1958,51,Quảng Ngãi,21085,Xã Bình Minh,15.3143185,108.6439461,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1959,51,Quảng Ngãi,21100,Xã Bình Chương,15.2636537,108.7056368,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1960,51,Quảng Ngãi,21109,Xã Đông Sơn,15.2410488,108.8872811,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1961,51,Quảng Ngãi,21115,Xã Trà Bồng,15.2661787,108.5023871,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1962,51,Quảng Ngãi,21124,Xã Thanh Bồng,15.2560695,108.3788464,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1963,51,Quảng Ngãi,21127,Xã Đông Trà Bồng,15.2772086,108.5874819,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1964,51,Quảng Ngãi,21136,Xã Cà Đam,15.1651942,108.5343407,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1965,51,Quảng Ngãi,21154,Xã Tây Trà,15.1605532,108.3386804,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1966,51,Quảng Ngãi,21157,Xã Tây Trà Bồng,14.8598093,108.3791440,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1948,51,Quảng Ngãi,21172,Phường Trương Quang Trọng,15.1587142,108.8020504,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1967,51,Quảng Ngãi,21181,Xã Thọ Phong,15.2199489,108.8036962,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1968,51,Quảng Ngãi,21196,Xã Trường Giang,15.1700691,108.6316270,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1969,51,Quảng Ngãi,21205,Xã Ba Gia,15.2116389,108.6549463,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1970,51,Quảng Ngãi,21211,Xã Tịnh Khê,15.1801741,108.8605984,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1971,51,Quảng Ngãi,21220,Xã Sơn Tịnh,15.1808241,108.7259657,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1972,51,Quảng Ngãi,21235,Xã Tư Nghĩa,15.0833796,108.8390246,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1973,51,Quảng Ngãi,21238,Xã Vệ Giang,15.0523547,108.8489997,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1974,51,Quảng Ngãi,21244,Xã Trà Giang,15.0923145,108.6758977,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1975,51,Quảng Ngãi,21250,Xã Nghĩa Giang,15.1136144,108.7343083,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1976,51,Quảng Ngãi,21289,Xã Sơn Hà,15.0258598,108.4374300,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1977,51,Quảng Ngãi,21292,Xã Sơn Hạ,15.0866545,108.5450674,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1978,51,Quảng Ngãi,21307,Xã Sơn Linh,15.0031399,108.5897345,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1979,51,Quảng Ngãi,21319,Xã Sơn Thủy,14.9683101,108.4989357,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1980,51,Quảng Ngãi,21325,Xã Sơn Kỳ,14.8625306,108.5199118,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1981,51,Quảng Ngãi,21334,Xã Sơn Tây Thượng,15.0409786,108.2984489,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1982,51,Quảng Ngãi,21340,Xã Sơn Tây,14.9642813,108.3301865,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1983,51,Quảng Ngãi,21343,Xã Sơn Tây Hạ,14.8598093,108.3791440,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1984,51,Quảng Ngãi,21349,Xã Sơn Mai,14.9876600,108.7005924,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1985,51,Quảng Ngãi,21361,Xã Minh Long,14.9119604,108.6562553,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1986,51,Quảng Ngãi,21364,Xã Nghĩa Hành,15.0608897,108.7833625,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1987,51,Quảng Ngãi,21370,Xã Phước Giang,15.0404297,108.7346364,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1988,51,Quảng Ngãi,21385,Xã Đình Cương,15.0044249,108.8054064,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1989,51,Quảng Ngãi,21388,Xã Thiện Tín,14.9230053,108.7606070,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1990,51,Quảng Ngãi,21400,Xã Mộ Đức,14.9366202,108.8472145,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1991,51,Quảng Ngãi,21409,Xã Long Phụng,15.0398992,108.8820315,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1992,51,Quảng Ngãi,21421,Xã Mỏ Cày,14.9910700,108.8971993,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1993,51,Quảng Ngãi,21433,Xã Lân Phong,14.9204503,108.9202474,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1949,51,Quảng Ngãi,21439,Phường Đức Phổ,14.8087189,108.9571626,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1950,51,Quảng Ngãi,21451,Phường Trà Câu,14.8729655,108.9423871,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1994,51,Quảng Ngãi,21457,Xã Nguyễn Nghiêm,14.8372307,108.8650376,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1995,51,Quảng Ngãi,21472,Xã Khánh Cường,14.7267738,109.0159940,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1951,51,Quảng Ngãi,21478,Phường Sa Huỳnh,14.6473205,109.0503631,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1996,51,Quảng Ngãi,21484,Xã Ba Tơ,14.7419962,108.7415155,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1997,51,Quảng Ngãi,21490,Xã Ba Vinh,14.8435957,108.6643979,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1998,51,Quảng Ngãi,21496,Xã Ba Động,14.8226908,108.7783634,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1999,51,Quảng Ngãi,21499,Xã Ba Dinh,14.7690710,108.6606767,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2000,51,Quảng Ngãi,21520,Xã Đặng Thùy Trâm,14.7390812,108.8696246,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2001,51,Quảng Ngãi,21523,Xã Ba Tô,14.6521874,108.6886852,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2002,51,Quảng Ngãi,21529,Xã Ba Vì,14.7415363,108.5594863,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2003,51,Quảng Ngãi,21538,Xã Ba Xa,14.6385836,108.5471314,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2041,51,Quảng Ngãi,21548,Đặc khu Lý Sơn,15.3809098,109.1174595,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1952,51,Quảng Ngãi,23284,Phường Đăk Cấm,14.4080877,108.0241590,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1953,51,Quảng Ngãi,23293,Phường Kon Tum,14.3546430,108.0164556,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
1954,51,Quảng Ngãi,23302,Phường Đăk Bla,14.3232831,107.9878910,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2004,51,Quảng Ngãi,23317,Xã Ngọk Bay,14.3952128,107.9159617,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2005,51,Quảng Ngãi,23326,Xã Ia Chim,14.3079882,107.9036172,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2006,51,Quảng Ngãi,23332,Xã Đăk Rơ Wa,14.3184038,108.0421757,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2007,51,Quảng Ngãi,23341,Xã Đăk Pék,15.0552443,107.7423370,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2008,51,Quảng Ngãi,23344,Xã Đăk Plô,14.8598093,108.3791440,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2009,51,Quảng Ngãi,23356,Xã Xốp,15.1136744,107.8401140,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2010,51,Quảng Ngãi,23365,Xã Ngọc Linh,15.1063844,107.9413949,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2011,51,Quảng Ngãi,23368,Xã Đăk Long,14.9571157,107.5620922,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2012,51,Quảng Ngãi,23374,Xã Đăk Môn,14.9465563,107.6778812,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2013,51,Quảng Ngãi,23377,Xã Bờ Y,14.7007099,107.6375405,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2014,51,Quảng Ngãi,23383,Xã Dục Nông,14.8527871,107.6759912,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2015,51,Quảng Ngãi,23392,Xã Sa Loong,14.5980278,107.6388944,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2016,51,Quảng Ngãi,23401,Xã Đăk Tô,14.8598093,108.3791440,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2017,51,Quảng Ngãi,23416,Xã Đăk Sao,14.9323617,107.8385522,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2018,51,Quảng Ngãi,23419,Xã Đăk Tờ Kan,14.8543456,107.8731895,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2019,51,Quảng Ngãi,23425,Xã Tu Mơ Rông,14.8231008,107.9705077,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2020,51,Quảng Ngãi,23428,Xã Ngọk Tụ,14.7637141,107.7626773,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2021,51,Quảng Ngãi,23430,Xã Kon Đào,14.7486550,107.8791947,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2022,51,Quảng Ngãi,23446,Xã Măng Ri,14.9164119,108.0288165,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2023,51,Quảng Ngãi,23455,Xã Măng Bút,14.9202193,108.2383155,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2024,51,Quảng Ngãi,23473,Xã Măng Đen,14.6938142,108.3022483,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2025,51,Quảng Ngãi,23476,Xã Kon Plông,14.8598093,108.3791440,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2026,51,Quảng Ngãi,23479,Xã Đăk Rve,14.4779747,108.3075333,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2027,51,Quảng Ngãi,23485,Xã Đăk Kôi,14.6219878,108.1522471,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2028,51,Quảng Ngãi,23497,Xã Kon Braih,14.4301698,108.1673613,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2029,51,Quảng Ngãi,23500,Xã Đăk Hà,14.4698624,107.9257382,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2030,51,Quảng Ngãi,23504,Xã Đăk Pxi,14.7203235,107.9982599,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2031,51,Quảng Ngãi,23510,Xã Đăk Ui,14.5847670,108.0199524,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2032,51,Quảng Ngãi,23512,Xã Đăk Mar,14.5698620,107.9226266,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2033,51,Quảng Ngãi,23515,Xã Ngọk Réo,14.4904865,108.0327570,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2034,51,Quảng Ngãi,23527,Xã Sa Thầy,14.4387126,107.7569417,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2035,51,Quảng Ngãi,23530,Xã Rờ Kơi,14.5268058,107.7030322,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2036,51,Quảng Ngãi,23534,Xã Sa Bình,14.4337276,107.8403798,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2037,51,Quảng Ngãi,23535,Xã Ia Đal,14.2225816,107.4398667,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2038,51,Quảng Ngãi,23536,Xã Mô Rai,14.3490883,107.5849036,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2039,51,Quảng Ngãi,23538,Xã Ia Tơi,14.0933495,107.5451485,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2040,51,Quảng Ngãi,23548,Xã Ya Ly,14.2958583,107.7684233,Duyên Hải Nam Trung Bộ,Nhiệt đới gió mùa
2042,52,Gia Lai,21553,Phường Quy Nhơn Bắc,13.7922201,109.1616011,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2043,52,Gia Lai,21583,Phường Quy Nhơn,13.7801844,109.2382736,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2044,52,Gia Lai,21589,Phường Quy Nhơn Tây,13.6920542,109.1402232,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2045,52,Gia Lai,21592,Phường Quy Nhơn Nam,13.7562898,109.2121316,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2046,52,Gia Lai,21601,Phường Quy Nhơn Đông,13.8276523,109.2717339,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2067,52,Gia Lai,21607,Xã Nhơn Châu,13.6200562,109.3463072,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2068,52,Gia Lai,21609,Xã An Lão,14.6148599,108.8909336,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2069,52,Gia Lai,21616,Xã An Vinh,14.6122206,108.8128249,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2070,52,Gia Lai,21622,Xã An Toàn,14.4889632,108.7075645,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2071,52,Gia Lai,21628,Xã An Hòa,14.5389639,108.8526117,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2047,52,Gia Lai,21637,Phường Tam Quan,14.5480864,109.0429499,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2048,52,Gia Lai,21640,Phường Bồng Sơn,14.4341341,109.0177153,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2049,52,Gia Lai,21655,Phường Hoài Nhơn Bắc,14.5579966,109.0541724,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2050,52,Gia Lai,21661,Phường Hoài Nhơn Tây,14.5305149,109.0226648,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2051,52,Gia Lai,21664,Phường Hoài Nhơn,14.5015880,109.0340344,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2052,52,Gia Lai,21670,Phường Hoài Nhơn Đông,14.4868312,109.0857529,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2053,52,Gia Lai,21673,Phường Hoài Nhơn Nam,13.9334984,108.5427598,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2072,52,Gia Lai,21688,Xã Hoài Ân,13.9334984,108.5427598,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2073,52,Gia Lai,21697,Xã Ân Hảo,14.4819302,108.9310633,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2074,52,Gia Lai,21703,Xã Vạn Đức,14.4250475,108.8921295,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2075,52,Gia Lai,21715,Xã Ân Tường,14.3531143,108.8802871,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2076,52,Gia Lai,21727,Xã Kim Sơn,14.2482327,108.8699565,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2077,52,Gia Lai,21730,Xã Phù Mỹ,14.1718483,109.0489581,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2078,52,Gia Lai,21733,Xã Bình Dương,14.2653572,109.0938507,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2079,52,Gia Lai,21739,Xã Phù Mỹ Bắc,14.3227542,109.0631327,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2080,52,Gia Lai,21751,Xã Phù Mỹ Đông,14.2725570,109.1645940,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2081,52,Gia Lai,21757,Xã Phù Mỹ Tây,14.2162449,109.0443463,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2082,52,Gia Lai,21769,Xã An Lương,14.1709069,109.1407710,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2083,52,Gia Lai,21775,Xã Phù Mỹ Nam,14.1203916,109.0439614,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2084,52,Gia Lai,21786,Xã Vĩnh Thạnh,14.1716084,108.7161450,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2085,52,Gia Lai,21787,Xã Vĩnh Sơn,14.3381018,108.7159057,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2086,52,Gia Lai,21796,Xã Vĩnh Thịnh,14.1423185,108.8310720,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2087,52,Gia Lai,21805,Xã Vĩnh Quang,14.0684256,108.7564669,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2088,52,Gia Lai,21808,Xã Tây Sơn,13.9094172,108.9186779,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2089,52,Gia Lai,21817,Xã Bình Hiệp,14.0313803,108.8952478,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2090,52,Gia Lai,21820,Xã Bình Khê,13.9786454,108.8146781,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2091,52,Gia Lai,21829,Xã Bình An,13.9532888,108.9061198,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2092,52,Gia Lai,21835,Xã Bình Phú,13.8527991,108.8494855,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2093,52,Gia Lai,21853,Xã Phù Cát,14.0008474,109.0635311,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2094,52,Gia Lai,21859,Xã Đề Gi,14.1039659,109.1470496,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2095,52,Gia Lai,21868,Xã Hội Sơn,14.1260617,108.9472981,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2096,52,Gia Lai,21871,Xã Hòa Hội,14.0488618,109.0381985,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2097,52,Gia Lai,21880,Xã Cát Tiến,14.0119308,109.2313311,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2098,52,Gia Lai,21892,Xã Xuân An,13.9915431,109.1278262,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2099,52,Gia Lai,21901,Xã Ngô Mây,13.9683817,109.1915725,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2054,52,Gia Lai,21907,Phường Bình Định,13.8867977,109.1090826,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2055,52,Gia Lai,21910,Phường An Nhơn,13.9284260,109.0626911,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2056,52,Gia Lai,21925,Phường An Nhơn Bắc,13.9376823,109.1393076,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2057,52,Gia Lai,21934,Phường An Nhơn Đông,13.9121550,109.1210359,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2100,52,Gia Lai,21940,Xã An Nhơn Tây,13.8228179,109.0041924,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2058,52,Gia Lai,21943,Phường An Nhơn Nam,13.8355082,109.0724217,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2101,52,Gia Lai,21952,Xã Tuy Phước,13.8268656,109.1668433,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2102,52,Gia Lai,21964,Xã Tuy Phước Bắc,13.8842956,109.1496990,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2103,52,Gia Lai,21970,Xã Tuy Phước Đông,13.9334984,108.5427598,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2104,52,Gia Lai,21985,Xã Tuy Phước Tây,13.7943504,109.0988037,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2105,52,Gia Lai,21994,Xã Vân Canh,13.5925162,108.9851250,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2106,52,Gia Lai,21997,Xã Canh Liên,13.6821496,108.8913538,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2107,52,Gia Lai,22006,Xã Canh Vinh,13.6805878,109.0290665,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2059,52,Gia Lai,23563,Phường Diên Hồng,13.9725100,107.9961527,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2060,52,Gia Lai,23575,Phường Pleiku,13.9773432,108.0002025,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2061,52,Gia Lai,23584,Phường Thống Nhất,14.0298231,107.9888227,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2062,52,Gia Lai,23586,Phường Hội Phú,13.9578737,108.0329653,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2108,52,Gia Lai,23590,Xã Biển Hồ,14.0892083,108.0376129,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2063,52,Gia Lai,23602,Phường An Phú,13.9844845,108.0820074,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2109,52,Gia Lai,23611,Xã Gào,13.9039469,107.9018575,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2064,52,Gia Lai,23614,Phường An Bình,13.9605600,108.6387546,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2065,52,Gia Lai,23617,Phường An Khê,13.9879131,108.6636482,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2110,52,Gia Lai,23629,Xã Cửu An,14.0221959,108.7329471,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2111,52,Gia Lai,23638,Xã Kbang,14.1822417,108.5591649,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2112,52,Gia Lai,23644,Xã Đak Rong,14.4187106,108.4077153,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2113,52,Gia Lai,23647,Xã Sơn Lang,14.4109817,108.5630691,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2114,52,Gia Lai,23650,Xã Krong,14.2680363,108.4396432,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2115,52,Gia Lai,23668,Xã Tơ Tung,14.0646841,108.5143583,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2116,52,Gia Lai,23674,Xã Kông Bơ La,14.0962412,108.6169148,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2117,52,Gia Lai,23677,Xã Đak Đoa,13.9629176,108.1370089,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2118,52,Gia Lai,23683,Xã Đak Sơmei,14.2652740,108.2662273,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2119,52,Gia Lai,23701,Xã Kon Gang,14.0788543,108.1489268,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2120,52,Gia Lai,23710,Xã Ia Băng,13.9150951,108.0817394,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2121,52,Gia Lai,23714,Xã KDang,13.9577328,108.2002531,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2122,52,Gia Lai,23722,Xã Chư Păh,14.1372212,107.9653031,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2123,52,Gia Lai,23728,Xã Ia Khươl,13.9334984,108.5427598,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2124,52,Gia Lai,23734,Xã Ia Ly,14.1994265,107.7754441,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2125,52,Gia Lai,23737,Xã Ia Mơ,13.4537638,107.7172144,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2126,52,Gia Lai,23749,Xã Ia Phí,14.1774986,107.9077256,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2127,52,Gia Lai,23764,Xã Ia Grai,14.0090739,107.7791902,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2128,52,Gia Lai,23767,Xã Ia Hrung,14.0225754,107.9078035,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2129,52,Gia Lai,23776,Xã Ia Krái,14.0092136,107.6335333,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2130,52,Gia Lai,23782,Xã Ia O,13.9505095,107.5405052,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2131,52,Gia Lai,23788,Xã Ia Chia,13.8900433,107.5816653,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2132,52,Gia Lai,23794,Xã Mang Yang,14.0522138,108.2602665,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2133,52,Gia Lai,23798,Xã Ayun,14.1427487,108.3094671,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2134,52,Gia Lai,23799,Xã Hra,14.0526483,108.4002880,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2135,52,Gia Lai,23812,Xã Lơ Pang,13.8780908,108.2994332,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2136,52,Gia Lai,23818,Xã Kon Chiêng,13.9334984,108.5427598,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2137,52,Gia Lai,23824,Xã Kông Chro,13.7214126,108.5272447,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2138,52,Gia Lai,23830,Xã Chư Krey,13.8896666,108.4367107,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2139,52,Gia Lai,23833,Xã Ya Ma,13.8092049,108.5981793,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2140,52,Gia Lai,23839,Xã SRó,13.7145969,108.6412967,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2141,52,Gia Lai,23842,Xã Đăk Song,13.6891345,108.7574590,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
2142,52,Gia Lai,23851,Xã Chơ Long,13.7489687,108.4183181,Tây Nguyên,Nhiệt đới xavan/Cận xích đạo
